entry_time,exit_time,symbol,range_pos,whale_size,whale_ratio,entry_price,exit_price,peak_price,pnl_pct,hold_min,reason
2026-07-07T14:20:47.569749+09:00,2026-07-07T20:33:57.156127+09:00,MPLX,0.13,5799090,604.3,48.22,48.92,51.56,+1.45,373,트레일(고점+6.9%)
2026-07-07T18:42:24.600760+09:00,2026-07-07T21:35:30.790582+09:00,SOMI,0.17,3537505,12.6,172,174,183,+1.16,173,트레일(고점+6.4%)
2026-07-07T20:55:00.208518+09:00,2026-07-07T22:11:33.016014+09:00,SLX,0.29,25032760,334.1,287,277,288,-3.48,77,손절-3.0%
2026-07-07T13:18:46.135680+09:00,2026-07-07T22:55:35.672232+09:00,CAP,0.25,3120660,21.2,32.2,33.67,35.3,+4.57,577,트레일(고점+9.6%)
2026-07-07T09:46:40.487099+09:00,2026-07-07T23:15:44.853418+09:00,VIRTUAL,0.17,21647845,151.2,829,804,830,-3.02,809,손절-3.0%
2026-07-07T17:37:09.806432+09:00,2026-07-07T23:19:34.871854+09:00,BILL,0.08,7106453,144.4,65.01,62.79,66.46,-3.41,342,손절-3.0%
2026-07-07T10:09:45.335912+09:00,2026-07-07T23:36:36.671446+09:00,XRP,0.15,17386143,1738.6,1716,1664,1718,-3.03,807,손절-3.0%
2026-07-07T10:25:40.045060+09:00,2026-07-07T23:36:36.729436+09:00,PENGU,0.10,6569896,23.1,10.08,9.75,10.15,-3.27,791,손절-3.0%
2026-07-07T12:49:09.847280+09:00,2026-07-07T23:36:57.681954+09:00,PYTH,0.09,3560410,35.3,65.32,65.94,69.22,+0.95,648,트레일(고점+6.0%)
2026-07-07T20:59:29.749431+09:00,2026-07-07T23:40:26.028640+09:00,GWEI,0.21,4287295,14.3,182,176,185,-3.30,161,손절-3.0%
2026-07-07T23:02:52.519041+09:00,2026-07-08T00:01:15.469980+09:00,OPG,0.14,4162247,66.6,197,191,197,-3.05,58,손절-3.0%
2026-07-07T12:24:40.143791+09:00,2026-07-08T00:18:56.926418+09:00,HFT,0.04,3858441,92.5,13.89,14.06,14.76,+1.22,714,트레일(고점+6.3%)
2026-07-07T22:56:37.755604+09:00,2026-07-08T00:27:16.641164+09:00,SLX,0.17,5289011,15.8,278,269,281,-3.24,91,손절-3.0%
2026-07-07T23:52:54.452995+09:00,2026-07-08T00:43:13.264388+09:00,EDGEX,0.24,11040935,56.7,485,509,537,+4.95,50,트레일(고점+10.7%)
2026-07-07T23:54:38.566483+09:00,2026-07-08T00:43:13.283151+09:00,CAP,0.25,4999998,425.1,33.66,32.65,33.83,-3.00,49,손절-3.0%
2026-07-07T11:10:20.566778+09:00,2026-07-08T00:44:35.887091+09:00,NEX,0.00,6000000,106.0,0.0041,0.0039,0.0043,-4.88,814,손절-3.0%
2026-07-07T18:11:22.285924+09:00,2026-07-08T00:56:00.517884+09:00,BEL,0.20,4540882,29.9,168,172,181,+2.38,405,트레일(고점+7.7%)
2026-07-07T22:29:56.586805+09:00,2026-07-08T01:01:11.061141+09:00,BLUR,0.03,5259720,83.3,35.2,35.12,37.16,-0.23,151,트레일(고점+5.6%)
2026-07-07T18:42:45.371871+09:00,2026-07-08T01:17:43.923143+09:00,ARX,0.17,6506908,15.0,327,317,333,-3.06,395,손절-3.0%
2026-07-07T21:51:05.519143+09:00,2026-07-08T01:17:44.000858+09:00,XAN,0.09,4064042,111.2,16.86,16.35,16.89,-3.02,207,손절-3.0%
2026-07-08T01:14:16.269645+09:00,2026-07-08T01:19:27.541273+09:00,BLUR,0.08,4337822,108.3,34.5,33.45,34.57,-3.04,5,손절-3.0%
2026-07-07T10:28:02.940371+09:00,2026-07-08T01:46:58.676265+09:00,ARPA,0.05,4237843,54.8,13.58,13.1,14.02,-3.53,919,손절-3.0%
2026-07-08T00:39:23.213010+09:00,2026-07-08T01:51:49.036925+09:00,SC,0.26,4301485,18.8,0.9813,0.951,0.9824,-3.09,72,손절-3.0%
2026-07-07T10:57:40.701700+09:00,2026-07-08T02:02:10.932272+09:00,JTO,0.27,6250940,20.4,1160,1121,1191,-3.36,905,손절-3.0%
2026-07-08T01:07:01.783453+09:00,2026-07-08T02:03:54.923330+09:00,MPLX,0.21,3003475,20.7,51.59,50,51.8,-3.08,57,손절-3.0%
2026-07-07T21:53:10.050833+09:00,2026-07-08T02:04:36.258088+09:00,RE,0.04,3700016,15.4,1035,1003,1073,-3.09,251,손절-3.0%
2026-07-07T15:41:52.658981+09:00,2026-07-08T02:05:18.623300+09:00,BASED,0.17,18762063,35.3,136,131,139,-3.68,623,손절-3.0%
2026-07-07T20:58:06.732384+09:00,2026-07-08T02:24:16.615466+09:00,CHIP,0.13,3928062,44.4,53.12,55.32,58,+4.14,326,트레일(고점+9.2%)
2026-07-07T22:06:19.772616+09:00,2026-07-08T02:24:16.653851+09:00,SOMI,0.08,22404550,29.2,173,167,175,-3.47,258,손절-3.0%
2026-07-08T02:27:42.641458+09:00,2026-07-08T02:28:45.348896+09:00,BASED,0.00,8266774,112.6,130,125,130,-3.85,1,손절-3.0%
2026-07-08T01:50:04.463468+09:00,2026-07-08T02:32:32.673991+09:00,OPG,0.17,11093832,30.0,188,182,188,-3.19,42,손절-3.0%
2026-07-07T19:48:55.048074+09:00,2026-07-08T02:44:56.502165+09:00,PYR,0.25,4694405,11.3,213,201,218,-5.63,416,손절-3.0%
2026-07-08T02:17:43.143625+09:00,2026-07-08T03:03:09.562009+09:00,BEL,0.11,5603250,54.6,164,159,164,-3.05,45,손절-3.0%
2026-07-07T20:11:26.775861+09:00,2026-07-08T03:03:30.019350+09:00,YFI,0.21,3043090,76.1,3.477e+06,3.492e+06,3.671e+06,+0.43,412,트레일(고점+5.6%)
2026-07-08T02:27:42.663338+09:00,2026-07-08T03:23:21.861591+09:00,CHIP,0.15,3835119,53.7,55.17,53.44,55.18,-3.14,56,손절-3.0%
2026-07-08T03:18:12.960474+09:00,2026-07-08T04:09:44.827385+09:00,ARX,0.00,4905551,10.1,303,292,304,-3.63,52,손절-3.0%
2026-07-07T10:12:07.133858+09:00,2026-07-08T04:10:46.265337+09:00,ALLO,0.25,6108865,24.0,623,604,648,-3.05,1079,손절-3.0%
2026-07-07T14:39:48.201361+09:00,2026-07-08T04:14:33.138171+09:00,MINA,0.23,3533901,68.2,73.2,70.58,74.3,-3.58,815,손절-3.0%
2026-07-08T03:55:17.975927+09:00,2026-07-08T04:24:10.790264+09:00,VERONA,0.14,3251049,11.8,202,195,205,-3.47,29,손절-3.0%
2026-07-07T21:42:04.630594+09:00,2026-07-08T04:36:51.109129+09:00,LIT,0.00,11650279,213.9,3825,3706,3978,-3.11,415,손절-3.0%
2026-07-07T09:46:40.508957+09:00,2026-07-08T05:10:43.508415+09:00,MON,0.19,5625811,123.1,36.74,36.71,38.9,-0.08,1164,트레일(고점+5.9%)
2026-07-08T04:27:35.780809+09:00,2026-07-08T05:18:14.827738+09:00,ALLO,0.16,3454284,12.9,609,590,609,-3.12,51,손절-3.0%
2026-07-07T18:00:59.780173+09:00,2026-07-08T05:42:48.861928+09:00,ID,0.10,8016730,76.6,57.38,57.8,60.75,+0.73,702,트레일(고점+5.9%)
2026-07-08T01:46:37.869989+09:00,2026-07-08T05:51:21.288023+09:00,GWEI,0.22,4525561,823.0,173,167,175,-3.47,245,손절-3.0%
2026-07-08T03:22:40.212642+09:00,2026-07-08T06:18:48.898464+09:00,RE,0.00,7001180,9.6,969,939,980,-3.10,176,손절-3.0%
2026-07-07T14:18:22.435742+09:00,2026-07-08T06:20:11.008025+09:00,XLM,0.20,10000000,14.6,292,283,296,-3.08,962,손절-3.0%
2026-07-07T09:46:40.358108+09:00,2026-07-08T06:24:39.230886+09:00,SUI,0.25,8922025,45.8,1127,1091,1130,-3.19,1238,손절-3.0%
2026-07-08T04:36:50.760575+09:00,2026-07-08T07:00:25.994397+09:00,CHIP,0.06,3336307,65.4,51.96,50.37,52.16,-3.06,144,손절-3.0%
2026-07-07T14:30:48.565124+09:00,2026-07-08T07:01:07.198667+09:00,WLD,0.19,5920190,8.1,590,571,604,-3.22,990,손절-3.0%
2026-07-08T03:31:14.268373+09:00,2026-07-08T07:01:07.360269+09:00,PENGU,0.09,6478894,40.6,9.93,9.62,9.95,-3.12,210,손절-3.0%
2026-07-07T17:57:53.579025+09:00,2026-07-08T07:25:11.862065+09:00,BONK,0.25,8126984,38.7,0.0064,0.0062,0.0065,-3.13,807,손절-3.0%
2026-07-08T06:11:57.030033+09:00,2026-07-08T08:21:42.508992+09:00,VERONA,0.12,3410709,50.0,190,202,212,+6.32,130,트레일(고점+11.6%)
2026-07-08T05:50:39.449767+09:00,2026-07-08T08:34:25.735115+09:00,ID,0.00,5109036,132.5,57.18,55.37,58.18,-3.17,164,손절-3.0%
2026-07-08T06:00:57.233459+09:00,2026-07-08T08:39:34.188875+09:00,BLUR,0.00,6739925,25.6,31.42,30.06,31.88,-4.33,159,손절-3.0%
2026-07-08T09:16:21.329185+09:00,2026-07-08T09:28:26.623007+09:00,GWEI,0.00,6696155,1094.0,167,161,167,-3.59,12,손절-3.0%
2026-07-08T08:57:24.331379+09:00,2026-07-08T09:35:20.784127+09:00,BLUR,0.06,4059826,16.5,30.06,29.11,31.4,-3.16,38,손절-3.0%
2026-07-08T08:51:54.031253+09:00,2026-07-08T09:38:27.006452+09:00,SLX,0.20,3467289,10.9,268,259,271,-3.36,47,손절-3.0%
2026-07-08T06:20:52.424320+09:00,2026-07-08T09:41:12.072262+09:00,AGLD,0.00,7840024,57.1,243,275,288,+13.17,200,트레일(고점+18.5%)
2026-07-07T09:46:40.377861+09:00,2026-07-08T09:46:41.874293+09:00,ETH,0.00,7958394,13.8,2.701e+06,2.671e+06,2.708e+06,-1.11,1440,타임아웃24h
2026-07-07T09:46:40.413780+09:00,2026-07-08T09:46:41.890965+09:00,SOL,0.00,5005646,8.3,123500,120700,123700,-2.27,1440,타임아웃24h
2026-07-07T09:46:40.435539+09:00,2026-07-08T09:46:41.909727+09:00,ONDO,0.12,9982789,110.7,504,496,506,-1.59,1440,타임아웃24h
2026-07-07T09:46:40.454112+09:00,2026-07-08T09:46:41.931611+09:00,BTC,0.05,15292575,10.4,9.6197e+07,9.5374e+07,9.6362e+07,-0.86,1440,타임아웃24h
2026-07-07T09:48:29.126391+09:00,2026-07-08T09:48:45.399683+09:00,TRX,0.00,3548550,50.1,496,498,498,+0.40,1440,타임아웃24h
2026-07-08T09:04:37.619146+09:00,2026-07-08T10:11:04.641719+09:00,ARX,0.12,12041454,12.0,293,284,297,-3.07,66,손절-3.0%
2026-07-08T09:27:02.908307+09:00,2026-07-08T10:12:26.938852+09:00,UP,0.12,3647774,20.7,97.02,94,98.21,-3.11,45,손절-3.0%
2026-07-08T07:22:05.489118+09:00,2026-07-08T10:13:49.168547+09:00,MPLX,0.02,4194026,23.9,49.83,48.33,50.19,-3.01,172,손절-3.0%
2026-07-08T04:06:59.166982+09:00,2026-07-08T10:15:52.432670+09:00,YFI,0.06,5513924,54.6,3.271e+06,3.166e+06,3.385e+06,-3.21,369,손절-3.0%
2026-07-07T10:24:18.660987+09:00,2026-07-08T10:24:26.007358+09:00,ENA,0.00,9725052,41.8,116,115,118,-0.86,1440,타임아웃24h
2026-07-07T10:26:00.453313+09:00,2026-07-08T10:26:08.331282+09:00,H,0.00,7949215,105.0,110,109,112,-0.91,1440,타임아웃24h
2026-07-07T13:09:29.635000+09:00,2026-07-08T10:36:23.199721+09:00,MEGA,0.13,10416656,26.7,71.49,72.64,76.23,+1.61,1287,트레일(고점+6.6%)
2026-07-08T02:37:21.155695+09:00,2026-07-08T10:36:43.865730+09:00,CAP,0.18,7955929,19.9,30.4,30.69,32.3,+0.95,479,트레일(고점+6.2%)
2026-07-07T11:47:27.259048+09:00,2026-07-08T10:37:04.159325+09:00,DOGE,0.00,3000000,15.0,113,109,114,-3.54,1370,손절-3.0%
2026-07-07T13:45:37.007101+09:00,2026-07-08T10:37:04.193941+09:00,NEAR,0.00,5665350,34.0,3001,2910,3100,-3.03,1251,손절-3.0%
2026-07-07T22:58:01.025398+09:00,2026-07-08T10:37:04.248315+09:00,IN,0.12,15387294,98.2,69.32,69.75,73.43,+0.62,699,트레일(고점+5.9%)
2026-07-08T10:06:56.804569+09:00,2026-07-08T10:37:24.952787+09:00,OPG,0.08,4652018,465.2,183,177,183,-3.28,30,손절-3.0%
2026-07-07T10:41:37.870059+09:00,2026-07-08T10:41:50.356163+09:00,BCH,0.06,3283272,18.7,361100,357300,366100,-1.05,1440,타임아웃24h
2026-07-07T11:47:47.961208+09:00,2026-07-08T10:53:07.230761+09:00,HBAR,0.00,16038233,21.4,109,105,109,-3.67,1385,손절-3.0%
2026-07-08T01:45:15.188128+09:00,2026-07-08T10:56:11.825775+09:00,ICNT,0.24,7603222,34.2,267,258,275,-3.37,551,손절-3.0%
2026-07-07T23:03:13.419426+09:00,2026-07-08T10:56:52.724711+09:00,ADA,0.25,25080334,250.8,266,258,268,-3.01,714,손절-3.0%
2026-07-08T07:12:47.992890+09:00,2026-07-08T11:00:58.224036+09:00,PENGU,0.30,3291629,33.1,9.69,9.392,9.758,-3.08,228,손절-3.0%
2026-07-08T10:43:12.054751+09:00,2026-07-08T11:04:22.794754+09:00,CAP,0.23,3119034,110.5,30.95,29.6,31.11,-4.36,21,손절-3.0%
2026-07-08T06:21:54.145826+09:00,2026-07-08T11:09:08.779595+09:00,RE,0.00,8016806,23.4,939,909,946,-3.19,287,손절-3.0%
2026-07-07T23:02:10.841085+09:00,2026-07-08T11:18:00.930116+09:00,PEPE,0.00,23999999,23.1,0.004,0.0038,0.0041,-5.00,736,손절-3.0%
2026-07-08T05:52:43.114250+09:00,2026-07-08T11:22:06.374785+09:00,BILL,0.28,3581410,12.8,59.08,56.77,60.72,-3.91,329,손절-3.0%
2026-07-08T10:53:27.712800+09:00,2026-07-08T11:23:28.400119+09:00,SLX,0.09,4480795,13.9,252,244,252,-3.17,30,손절-3.0%
2026-07-08T11:01:59.255088+09:00,2026-07-08T11:24:50.207608+09:00,AGLD,0.05,4280896,10.7,250,242,250,-3.20,23,손절-3.0%
2026-07-08T10:33:39.048450+09:00,2026-07-08T11:45:18.376731+09:00,H,0.20,6102622,18.1,108,113,119,+4.63,72,트레일(고점+10.2%)
2026-07-08T10:40:07.992133+09:00,2026-07-08T12:41:55.894295+09:00,BASED,0.14,9521106,95.2,123,119,125,-3.25,122,손절-3.0%
2026-07-08T06:46:38.471402+09:00,2026-07-08T12:48:04.350318+09:00,BEL,0.20,5372000,17.5,158,168,176,+6.33,361,트레일(고점+11.4%)
2026-07-08T12:25:52.697143+09:00,2026-07-08T12:50:07.411504+09:00,GRASS,0.03,10938253,24.6,562,545,566,-3.02,24,손절-3.0%
2026-07-08T09:12:54.456922+09:00,2026-07-08T13:06:13.839679+09:00,VERONA,0.08,5034257,20.9,201,239,250,+18.91,233,트레일(고점+24.4%)
2026-07-08T11:36:05.082314+09:00,2026-07-08T13:12:03.882138+09:00,GWEI,0.29,3154842,124.1,155,150,158,-3.23,96,손절-3.0%
2026-07-08T13:22:43.243234+09:00,2026-07-08T13:34:04.868896+09:00,CHIP,0.16,16722635,184.6,52.59,50.96,52.59,-3.10,11,손절-3.0%
2026-07-08T12:30:39.492396+09:00,2026-07-08T13:37:31.293251+09:00,UP,0.20,4445838,72.2,90.09,87.1,93.75,-3.32,67,손절-3.0%
2026-07-07T14:10:47.688484+09:00,2026-07-08T14:10:59.850669+09:00,KAIA,0.28,3355490,33.6,51.4,51.59,53,+0.37,1440,타임아웃24h
2026-07-08T07:21:44.788879+09:00,2026-07-08T15:17:37.549559+09:00,WLD,0.18,5008818,31.5,569,551,583,-3.16,476,손절-3.0%
2026-07-08T09:50:28.191728+09:00,2026-07-08T15:19:41.377446+09:00,SOL,0.00,4987544,62.7,120500,116800,120600,-3.07,329,손절-3.0%
2026-07-08T06:34:36.606846+09:00,2026-07-08T15:20:22.560869+09:00,JTO,0.23,4987553,41.3,1082,1048,1113,-3.14,526,손절-3.0%
2026-07-08T05:42:28.147031+09:00,2026-07-08T15:22:26.243025+09:00,XRP,0.30,9607329,1601.5,1674,1623,1680,-3.05,580,손절-3.0%
2026-07-08T08:43:19.736644+09:00,2026-07-08T15:29:18.755381+09:00,EDGEX,0.28,3720433,29.4,589,659,694,+11.88,406,트레일(고점+17.8%)
2026-07-07T16:40:01.114598+09:00,2026-07-08T15:32:03.580114+09:00,SHIB,0.00,4987531,16.6,0.0065,0.0063,0.0068,-3.08,1372,손절-3.0%
2026-07-08T10:40:48.866898+09:00,2026-07-08T15:35:09.286959+09:00,ONDO,0.17,3724561,8.7,489,474,495,-3.07,294,손절-3.0%
2026-07-08T15:56:28.945522+09:00,2026-07-08T16:02:29.143081+09:00,EDGEX,0.24,7688987,70.5,649,628,652,-3.24,6,손절-3.0%
2026-07-08T11:41:12.152008+09:00,2026-07-08T17:24:13.886837+09:00,ADA,0.22,24022187,241.2,257,249,259,-3.11,343,손절-3.0%
2026-07-08T11:24:08.986191+09:00,2026-07-08T17:29:02.282634+09:00,ICNT,0.21,8945931,178.7,259,251,264,-3.09,365,손절-3.0%
2026-07-08T06:46:38.486759+09:00,2026-07-08T17:34:11.343988+09:00,SUI,0.17,3797500,11.7,1086,1051,1098,-3.22,648,손절-3.0%
2026-07-08T10:38:05.426916+09:00,2026-07-08T17:36:35.670195+09:00,ENA,0.25,6149418,272.1,113,109,114,-3.54,419,손절-3.0%
2026-07-08T07:06:16.096336+09:00,2026-07-08T17:37:16.764155+09:00,XLM,0.25,16064196,12.8,283,274,286,-3.18,631,손절-3.0%
2026-07-07T23:26:31.426328+09:00,2026-07-08T17:39:40.603256+09:00,VIRTUAL,0.00,12090000,61.8,804,778,823,-3.23,1093,손절-3.0%
2026-07-08T12:55:35.039899+09:00,2026-07-08T17:40:01.286411+09:00,CAP,0.17,6410515,27.6,29.34,30.41,31.88,+3.65,284,트레일(고점+8.7%)
2026-07-08T13:54:25.178759+09:00,2026-07-08T17:53:02.974641+09:00,GWEI,0.12,3453858,23.2,148,143,152,-3.38,239,손절-3.0%
2026-07-08T13:02:47.214500+09:00,2026-07-08T17:56:49.433557+09:00,BASED,0.08,5834649,50.7,114,119,125,+4.39,294,트레일(고점+9.6%)
2026-07-08T13:00:22.879590+09:00,2026-07-08T18:01:17.016498+09:00,BEL,0.20,5684253,27.0,168,162,172,-3.57,301,손절-3.0%
2026-07-08T17:28:41.412409+09:00,2026-07-08T18:01:17.300027+09:00,JTO,0.05,4970372,108.4,936,906,937,-3.21,33,손절-3.0%
2026-07-08T06:41:08.121670+09:00,2026-07-08T18:12:15.715007+09:00,ALLO,0.06,3656463,16.9,588,590,620,+0.34,691,트레일(고점+5.4%)
2026-07-08T14:01:19.310367+09:00,2026-07-08T18:21:33.750261+09:00,AGLD,0.19,3070829,148.9,238,229,241,-3.78,260,손절-3.0%
2026-07-08T11:39:09.253808+09:00,2026-07-08T18:26:42.551109+09:00,LIT,0.18,3000935,35.3,3542,3428,3667,-3.22,408,손절-3.0%
2026-07-08T18:46:17.982733+09:00,2026-07-08T19:44:16.950159+09:00,ID,0.02,3338276,67.3,55.57,53.88,55.61,-3.04,58,손절-3.0%
2026-07-08T18:21:12.861751+09:00,2026-07-08T20:15:12.211672+09:00,NEX,0.00,3010312,17.4,0.0038,0.0038,0.004,+0.00,114,트레일(고점+5.3%)
2026-07-08T17:40:21.687075+09:00,2026-07-08T20:22:03.510665+09:00,CAP,0.28,5205104,11.4,30.54,29.6,31.13,-3.08,162,손절-3.0%
2026-07-08T17:04:40.244949+09:00,2026-07-08T20:46:24.138629+09:00,KAITO,0.11,4440610,8.1,911,1210,1257,+32.82,222,트레일(고점+38.0%)
2026-07-08T17:23:32.486038+09:00,2026-07-08T21:41:52.416196+09:00,RE,0.27,4688814,13.3,925,896,937,-3.14,258,손절-3.0%
2026-07-08T14:44:51.016330+09:00,2026-07-08T22:00:32.162654+09:00,MEGA,0.00,7602304,50.4,74,71.75,75.32,-3.04,436,손절-3.0%
2026-07-08T12:54:53.916532+09:00,2026-07-08T22:03:17.933974+09:00,BILL,0.04,6994947,153.2,55.26,53.44,56.2,-3.29,548,손절-3.0%
2026-07-08T21:52:12.656768+09:00,2026-07-08T22:23:44.876723+09:00,GWEI,0.17,12124853,52.1,128,124,130,-3.12,32,손절-3.0%
2026-07-08T18:55:14.926385+09:00,2026-07-08T23:24:18.539146+09:00,BEL,0.12,7618685,15.7,159,160,168,+0.63,269,트레일(고점+5.7%)
2026-07-08T21:50:49.743382+09:00,2026-07-08T23:32:17.004902+09:00,ALLO,0.16,9777356,24.3,570,552,570,-3.16,101,손절-3.0%
2026-07-08T13:16:10.323379+09:00,2026-07-08T23:39:54.013334+09:00,H,0.22,6584344,14.3,111,107,115,-3.60,624,손절-3.0%
2026-07-08T18:23:36.823259+09:00,2026-07-08T23:46:08.545771+09:00,AGLD,0.25,5610362,10.2,231,224,237,-3.03,323,손절-3.0%
2026-07-08T23:40:35.426601+09:00,2026-07-08T23:48:55.253466+09:00,EDGEX,0.09,6569237,21.0,661,638,674,-3.48,8,손절-3.0%
2026-07-08T21:12:32.222987+09:00,2026-07-09T00:07:42.707908+09:00,GRASS,0.06,5406713,48.0,520,548,575,+5.38,175,트레일(고점+10.6%)
2026-07-08T12:11:53.640700+09:00,2026-07-09T00:10:08.502416+09:00,SC,0.29,3584793,393.9,0.91,0.9254,0.9724,+1.69,718,트레일(고점+6.9%)
2026-07-08T13:36:49.536565+09:00,2026-07-09T00:10:50.352472+09:00,BLUR,0.09,3087198,66.6,28.5,27.62,29.76,-3.09,634,손절-3.0%
2026-07-08T11:09:49.579107+09:00,2026-07-09T00:16:25.575859+09:00,PENGU,0.00,4961666,19.5,9.355,9.071,9.431,-3.04,787,손절-3.0%
2026-07-08T21:14:15.454545+09:00,2026-07-09T00:23:01.948028+09:00,UP,0.18,4420036,109.8,86.03,83.13,87.34,-3.37,189,손절-3.0%
2026-07-08T23:05:55.363798+09:00,2026-07-09T00:26:30.800031+09:00,ORBS,0.15,3121960,99.3,9.385,9.566,10.04,+1.93,81,트레일(고점+7.0%)
2026-07-08T17:49:15.855837+09:00,2026-07-09T00:28:56.399713+09:00,ICNT,0.14,9378049,20.8,252,244,255,-3.17,400,손절-3.0%
2026-07-08T11:14:15.604925+09:00,2026-07-09T00:30:40.007733+09:00,NEAR,0.06,7970695,76.6,2843,2757,2900,-3.02,796,손절-3.0%
2026-07-08T23:06:57.827630+09:00,2026-07-09T00:40:03.243253+09:00,AI,0.09,3993154,46.0,37.82,39.5,41.48,+4.44,93,트레일(고점+9.7%)
2026-07-08T23:34:21.255858+09:00,2026-07-09T00:53:14.021695+09:00,CHIP,0.00,5125082,75.4,48.17,46.68,48.3,-3.09,79,손절-3.0%
2026-07-08T11:16:18.483599+09:00,2026-07-09T01:27:22.986937+09:00,MPLX,0.20,3950297,20.7,47.38,45.66,48.36,-3.63,851,손절-3.0%
2026-07-09T02:23:19.526868+09:00,2026-07-09T03:47:55.038186+09:00,EDGEX,0.13,8721657,42.1,638,618,659,-3.13,85,손절-3.0%
2026-07-09T02:10:51.939884+09:00,2026-07-09T05:08:54.469968+09:00,GWEI,0.29,3520019,399.5,142,137,144,-3.52,178,손절-3.0%
2026-07-09T04:50:53.110859+09:00,2026-07-09T05:39:44.728289+09:00,EDGEX,0.16,6426938,14.3,616,595,622,-3.41,49,손절-3.0%
2026-07-08T21:22:12.889993+09:00,2026-07-09T06:03:56.850027+09:00,CAP,0.13,4106237,128.8,29.4,30.85,32.48,+4.93,522,트레일(고점+10.5%)
2026-07-08T20:41:56.090566+09:00,2026-07-09T06:13:16.525131+09:00,JTO,0.05,5745002,30.6,905,924,970,+2.10,571,트레일(고점+7.2%)
2026-07-09T05:43:32.420228+09:00,2026-07-09T08:43:01.452407+09:00,GWEI,0.22,9063333,113.3,135,130,139,-3.70,179,손절-3.0%
2026-07-08T22:09:13.709224+09:00,2026-07-09T09:05:31.208714+09:00,MEGA,0.06,4931937,114.9,71.65,69.46,73.08,-3.06,656,손절-3.0%
2026-07-08T20:34:44.047380+09:00,2026-07-09T09:29:02.692682+09:00,EDGE,0.00,3545548,150.7,107,103,109,-3.74,774,손절-3.0%
2026-07-09T00:58:44.731479+09:00,2026-07-09T09:36:40.051219+09:00,AGLD,0.11,3233131,8.5,225,218,229,-3.11,518,손절-3.0%
2026-07-08T13:31:19.109158+09:00,2026-07-09T09:53:09.891115+09:00,BOUNTY,0.10,3863771,386.4,22.15,22.35,23.55,+0.90,1222,트레일(고점+6.3%)
2026-07-09T04:34:37.382311+09:00,2026-07-09T09:58:01.163193+09:00,BLUR,0.03,5823695,9.6,27.75,26.91,28.28,-3.03,323,손절-3.0%
2026-07-09T05:22:45.972171+09:00,2026-07-09T10:21:57.123178+09:00,ORBS,0.24,3222571,75.4,9.233,9.267,9.75,+0.37,299,트레일(고점+5.6%)
2026-07-08T12:57:17.773678+09:00,2026-07-09T10:25:04.088254+09:00,YFI,0.00,5322952,20.9,3.083e+06,3.278e+06,3.446e+06,+6.33,1288,트레일(고점+11.8%)
2026-07-08T11:07:46.803113+09:00,2026-07-09T11:07:57.818421+09:00,BTC,0.08,6706509,52.8,9.4297e+07,9.2586e+07,9.444e+07,-1.81,1440,타임아웃24h
2026-07-08T11:30:37.235665+09:00,2026-07-09T11:30:47.617472+09:00,TRX,0.20,5000298,31.8,494,491,496,-0.61,1440,타임아웃24h
2026-07-09T11:02:25.539146+09:00,2026-07-09T12:02:00.951024+09:00,MAV,0.00,4413659,87.9,14.79,14.3,15.07,-3.31,60,손절-3.0%
2026-07-08T15:53:20.986923+09:00,2026-07-09T12:44:26.468033+09:00,OPG,0.25,3754288,39.9,176,170,180,-3.41,1251,손절-3.0%
2026-07-08T13:01:45.175369+09:00,2026-07-09T13:01:46.591144+09:00,ETH,0.29,9975060,9.8,2.621e+06,2.582e+06,2.63e+06,-1.49,1440,타임아웃24h
2026-07-08T13:02:26.470837+09:00,2026-07-09T13:02:28.249175+09:00,SIGN,0.04,5647407,113.0,12.28,12.79,12.86,+4.15,1440,타임아웃24h
2026-07-09T11:41:31.344281+09:00,2026-07-09T13:15:59.122825+09:00,EDGEX,0.09,4154510,16.3,616,597,644,-3.08,94,손절-3.0%
2026-07-08T13:18:34.357445+09:00,2026-07-09T13:18:44.481922+09:00,DOGE,0.00,4987530,28.1,109,107,109,-1.83,1440,타임아웃24h
2026-07-09T00:35:31.538593+09:00,2026-07-09T13:25:18.714341+09:00,ICNT,0.18,5710991,25.4,245,237,249,-3.27,770,손절-3.0%
2026-07-08T13:51:39.406031+09:00,2026-07-09T13:51:52.892275+09:00,ARX,0.20,5480000,132.5,270,272,278,+0.74,1440,타임아웃24h
2026-07-09T13:48:25.723216+09:00,2026-07-09T14:08:09.225363+09:00,TAIKO,0.17,5796552,13.6,212,205,214,-3.30,20,손절-3.0%
2026-07-09T11:13:08.956836+09:00,2026-07-09T14:30:35.732587+09:00,BLUR,0.21,11474876,238.0,27.21,26.37,27.31,-3.09,197,손절-3.0%
2026-07-08T21:09:47.061883+09:00,2026-07-09T14:31:37.464166+09:00,SLX,0.06,6836882,27.1,276,275,290,-0.36,1042,트레일(고점+5.1%)
2026-07-09T12:25:37.485733+09:00,2026-07-09T15:20:48.144574+09:00,OGN,0.15,3079123,16.0,26.92,26.1,27.71,-3.05,175,손절-3.0%
2026-07-08T15:26:12.944572+09:00,2026-07-09T15:26:23.124288+09:00,XRP,0.11,68944048,1634.4,1625,1638,1639,+0.80,1440,타임아웃24h
2026-07-08T15:26:33.607387+09:00,2026-07-09T15:26:44.203578+09:00,SOL,0.14,16740489,25.0,116800,116700,117300,-0.09,1440,타임아웃24h
