exit_time,coin,lead,entry,exit,pnl_pct,reason,strong
2026-07-01 11:47:44,TAIKO,2.14,199.0000,196.0000,-1.51,손절-1.5%,False
2026-07-01 11:48:29,MOC,1.51,26.0700,26.0000,-0.27,타임아웃15분,False
2026-07-01 12:02:33,EDGE,2.38,127.0000,129.0000,+1.57,트레일(고점+3.1%),False
2026-07-01 12:04:16,EDGE,1.53,130.0000,128.0000,-1.54,손절-1.5%,False
2026-07-01 12:07:58,EDGE,1.60,127.0000,127.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 12:12:11,EDGE,1.55,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-01 12:15:46,EDGE,1.64,124.0000,124.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 12:15:50,TAIKO,2.67,194.0000,194.0000,+0.00,트레일(고점+1.0%),False
2026-07-01 12:23:53,TAIKO,2.18,193.0000,193.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 12:24:54,EDGE,1.61,124.0000,124.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 12:27:38,IN,2.98,101.0000,102.0000,+0.99,트레일(고점+3.0%),False
2026-07-01 12:29:07,TAIKO,2.18,192.0000,195.0000,+1.56,트레일(고점+3.6%),False
2026-07-01 12:30:26,EDGE,2.46,121.0000,123.0000,+1.65,트레일(고점+3.3%),False
2026-07-01 12:39:43,TAIKO,2.19,195.0000,192.0000,-1.54,손절-1.5%,False
2026-07-01 12:50:07,EDGE,2.43,123.0000,123.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 12:59:44,TAIKO,4.40,184.0000,186.0000,+1.09,트레일(고점+2.2%),True
2026-07-01 13:00:51,TAIKO,4.98,180.0000,177.0000,-1.67,손절-1.5%,True
2026-07-01 13:05:44,EDGE,1.64,123.0000,121.0000,-1.63,손절-1.5%,False
2026-07-01 13:07:38,EDGE,1.63,122.0000,123.0000,+0.82,트레일(고점+2.5%),False
2026-07-01 13:27:16,EDGE,1.57,129.0000,127.0000,-1.55,손절-1.5%,False
2026-07-01 13:30:42,TAIKO,1.92,172.0000,172.0000,+0.00,트레일(고점+1.2%),False
2026-07-01 13:41:51,TAIKO,2.23,171.0000,168.0000,-1.75,손절-1.5%,False
2026-07-01 13:45:49,TAIKO,1.63,172.0000,174.0000,+1.16,트레일(고점+2.3%),False
2026-07-01 13:49:25,TAIKO,2.72,174.0000,174.0000,+0.00,트레일(고점+1.1%),False
2026-07-01 13:49:39,AI,2.62,50.4800,51.0800,+1.19,트레일(고점+2.2%),False
2026-07-01 13:51:08,JTO,1.68,1179.0000,1195.0000,+1.36,트레일(고점+2.4%),False
2026-07-01 13:55:32,TAIKO,1.60,174.0000,176.0000,+1.15,트레일(고점+2.3%),False
2026-07-01 13:59:10,TAIKO,2.16,176.0000,180.0000,+2.27,트레일(고점+3.4%),False
2026-07-01 14:26:46,EDGE,2.39,126.0000,124.0000,-1.59,손절-1.5%,False
2026-07-01 14:31:12,G,1.99,5.2590,5.2850,+0.49,트레일(고점+2.1%),False
2026-07-01 14:37:56,TAIKO,1.60,179.0000,187.0000,+4.47,트레일(고점+5.6%),False
2026-07-01 14:40:43,TAIKO,2.08,187.0000,191.0000,+2.14,트레일(고점+3.2%),False
2026-07-01 14:43:59,EDGE,1.60,126.0000,124.0000,-1.59,손절-1.5%,False
2026-07-01 14:44:28,G,2.10,5.3960,5.4440,+0.89,트레일(고점+1.9%),False
2026-07-01 15:06:03,EDGE,1.59,125.0000,124.0000,-0.80,타임아웃15분,False
2026-07-01 15:12:36,TAIKO,1.64,177.0000,173.0000,-2.26,손절-1.5%,False
2026-07-01 15:22:58,EDGE,2.43,124.0000,124.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 15:27:44,AGLD,2.94,270.0000,275.0000,+1.85,트레일(고점+3.0%),False
2026-07-01 15:28:49,XLM,1.66,303.0000,304.0000,+0.33,트레일(고점+1.7%),False
2026-07-01 15:36:41,EDGE,1.63,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 15:39:08,TAIKO,1.60,205.0000,201.0000,-1.95,손절-1.5%,False
2026-07-01 15:39:30,EDGE,1.60,127.0000,128.0000,+0.79,트레일(고점+2.4%),False
2026-07-01 15:39:40,IN,1.98,102.0000,100.0000,-1.96,손절-1.5%,False
2026-07-01 15:41:34,TAIKO,3.12,195.0000,196.0000,+0.51,트레일(고점+1.5%),True
2026-07-01 15:59:53,EDGE,3.16,125.0000,125.0000,+0.00,트레일(고점+1.6%),True
2026-07-01 16:08:51,SLX,1.90,674.0000,676.0000,+0.30,트레일(고점+1.3%),False
2026-07-01 16:16:58,EDGE,1.59,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-07-01 16:38:12,TAIKO,1.61,177.0000,179.0000,+1.13,트레일(고점+2.3%),False
2026-07-01 16:42:16,TAIKO,1.55,178.0000,180.0000,+1.12,트레일(고점+2.2%),False
2026-07-01 16:50:11,TAIKO,1.53,183.0000,184.0000,+0.55,트레일(고점+1.6%),False
2026-07-01 16:59:09,TAIKO,2.10,182.0000,183.0000,+0.55,트레일(고점+1.6%),False
2026-07-01 17:01:38,TAIKO,2.07,184.0000,185.0000,+0.54,트레일(고점+1.6%),False
2026-07-01 17:03:28,TAIKO,2.26,187.0000,192.0000,+2.67,트레일(고점+3.7%),False
2026-07-01 17:12:37,EDGE,1.61,123.0000,121.0000,-1.63,손절-1.5%,False
2026-07-01 17:17:29,TAIKO,2.53,192.0000,189.0000,-1.56,손절-1.5%,False
2026-07-01 17:17:46,MOC,1.86,26.4800,26.3800,-0.38,타임아웃15분,False
2026-07-01 17:21:18,G,1.58,5.3040,5.3590,+1.04,트레일(고점+2.2%),False
2026-07-01 17:27:11,TAIKO,1.61,188.0000,187.0000,-0.53,트레일(고점+1.1%),False
2026-07-01 17:33:16,EDGE,1.65,121.0000,119.0000,-1.65,손절-1.5%,False
2026-07-01 17:40:10,EDGE,2.55,116.0000,116.0000,+0.00,트레일(고점+1.7%),False
2026-07-01 17:43:58,TAIKO,1.59,188.0000,185.0000,-1.60,손절-1.5%,False
2026-07-01 17:45:39,TAIKO,2.65,184.0000,184.0000,+0.00,트레일(고점+1.1%),False
2026-07-01 17:46:52,TAIKO,2.33,187.0000,184.0000,-1.60,손절-1.5%,False
2026-07-01 17:48:06,TAIKO,1.54,187.0000,184.0000,-1.60,손절-1.5%,False
2026-07-01 17:49:35,TAIKO,2.10,184.0000,185.0000,+0.54,트레일(고점+1.6%),False
2026-07-01 17:50:48,TAIKO,2.11,185.0000,182.0000,-1.62,손절-1.5%,False
2026-07-01 17:53:35,TAIKO,1.57,181.0000,181.0000,+0.00,트레일(고점+1.1%),False
2026-07-01 17:55:34,TAIKO,2.14,181.0000,185.0000,+2.21,트레일(고점+3.3%),False
2026-07-01 17:56:30,EDGE,2.55,116.0000,116.0000,+0.00,트레일(고점+1.7%),False
2026-07-01 18:11:29,TAIKO,1.53,182.0000,182.0000,+0.00,트레일(고점+1.1%),False
2026-07-01 18:13:37,TAIKO,2.85,182.0000,182.0000,+0.00,트레일(고점+1.1%),False
2026-07-01 18:27:46,EDGE,2.54,117.0000,117.0000,+0.00,트레일(고점+1.7%),False
2026-07-01 18:31:09,TAIKO,3.29,186.0000,185.0000,-0.54,트레일(고점+1.1%),True
2026-07-01 18:37:12,TAIKO,1.50,185.0000,182.0000,-1.62,손절-1.5%,False
2026-07-01 18:46:30,TAIKO,1.66,188.0000,189.0000,+0.53,트레일(고점+1.6%),False
2026-07-01 18:49:58,EDGE,1.68,118.0000,119.0000,+0.85,트레일(고점+2.5%),False
2026-07-01 18:54:05,TAIKO,1.59,188.0000,185.0000,-1.60,손절-1.5%,False
2026-07-01 18:57:38,TAIKO,2.08,188.0000,185.0000,-1.60,손절-1.5%,False
2026-07-01 19:00:56,TAIKO,1.52,189.0000,194.0000,+2.65,트레일(고점+3.7%),False
2026-07-01 19:03:53,TAIKO,2.03,195.0000,198.0000,+1.54,트레일(고점+2.6%),False
2026-07-01 19:07:26,TAIKO,3.55,196.0000,199.0000,+1.53,트레일(고점+2.6%),True
2026-07-01 19:10:24,TAIKO,4.18,198.0000,204.0000,+3.03,트레일(고점+4.0%),True
2026-07-01 19:13:14,TAIKO,1.94,206.0000,207.0000,+0.49,트레일(고점+2.4%),False
2026-07-01 19:16:09,TAIKO,1.89,208.0000,213.0000,+2.40,트레일(고점+5.3%),False
2026-07-01 19:16:46,TAIKO,1.91,214.0000,216.0000,+0.93,트레일(고점+2.3%),False
2026-07-01 19:17:45,TAIKO,4.10,216.0000,224.0000,+3.70,트레일(고점+5.1%),True
2026-07-01 19:18:18,TAIKO,2.70,225.0000,225.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 19:19:31,TAIKO,3.32,227.0000,229.0000,+0.88,트레일(고점+2.6%),True
2026-07-01 19:19:52,TAIKO,1.76,230.0000,233.0000,+1.30,트레일(고점+2.6%),False
2026-07-01 19:20:19,TAIKO,1.97,234.0000,234.0000,+0.00,트레일(고점+3.4%),False
2026-07-01 19:20:42,TAIKO,1.87,236.0000,244.0000,+3.39,트레일(고점+5.1%),False
2026-07-01 19:21:17,TAIKO,1.70,241.0000,247.0000,+2.49,트레일(고점+3.7%),False
2026-07-01 19:21:38,TAIKO,4.20,243.0000,235.0000,-3.29,손절-1.5%,True
2026-07-01 19:23:13,TAIKO,4.00,244.0000,240.0000,-1.64,손절-1.5%,True
2026-07-01 19:23:26,TAIKO,4.83,240.0000,240.0000,+0.00,트레일(고점+1.2%),True
2026-07-01 19:24:59,TAIKO,6.40,224.0000,226.0000,+0.89,트레일(고점+2.2%),True
2026-07-01 19:25:12,TAIKO,3.08,224.0000,220.0000,-1.79,손절-1.5%,True
2026-07-01 19:26:17,TAIKO,1.53,229.0000,225.0000,-1.75,손절-1.5%,False
2026-07-01 19:26:35,TAIKO,4.39,222.0000,207.0000,-6.76,손절-1.5%,True
2026-07-01 19:27:13,EDGE,2.54,119.0000,117.0000,-1.68,손절-1.5%,False
2026-07-01 19:27:25,TAIKO,2.21,215.0000,218.0000,+1.40,트레일(고점+2.8%),False
2026-07-01 19:27:52,TAIKO,5.10,210.0000,215.0000,+2.38,트레일(고점+4.3%),True
2026-07-01 19:29:15,TAIKO,1.51,217.0000,220.0000,+1.38,트레일(고점+2.8%),False
2026-07-01 19:31:19,TAIKO,2.40,220.0000,222.0000,+0.91,트레일(고점+2.3%),False
2026-07-01 19:34:44,TAIKO,3.11,227.0000,223.0000,-1.76,손절-1.5%,True
2026-07-01 19:37:11,TAIKO,3.23,222.0000,223.0000,+0.45,트레일(고점+1.8%),True
2026-07-01 19:38:27,TAIKO,1.78,220.0000,216.0000,-1.82,손절-1.5%,False
2026-07-01 19:39:50,TAIKO,2.65,218.0000,220.0000,+0.92,트레일(고점+2.3%),False
2026-07-01 19:41:39,TAIKO,3.89,221.0000,217.0000,-1.81,손절-1.5%,True
2026-07-01 19:43:39,TAIKO,2.71,218.0000,218.0000,+0.00,트레일(고점+1.4%),False
2026-07-01 19:47:46,TAIKO,1.99,223.0000,226.0000,+1.35,트레일(고점+2.7%),False
2026-07-01 19:49:35,TAIKO,3.09,223.0000,224.0000,+0.45,트레일(고점+1.8%),True
2026-07-01 19:50:30,TAIKO,2.65,223.0000,223.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 19:52:44,SOON,1.61,249.0000,249.0000,+0.00,타임아웃15분,False
2026-07-01 19:52:53,TAIKO,1.81,224.0000,227.0000,+1.34,트레일(고점+2.7%),False
2026-07-01 19:54:12,TAIKO,2.68,226.0000,227.0000,+0.44,트레일(고점+1.8%),False
2026-07-01 19:56:12,EDGE,1.72,118.0000,116.0000,-1.69,손절-1.5%,False
2026-07-01 19:58:05,TAIKO,1.56,225.0000,220.0000,-2.22,손절-1.5%,False
2026-07-01 20:00:25,TAIKO,2.81,220.0000,222.0000,+0.91,트레일(고점+2.3%),False
2026-07-01 20:03:38,TAIKO,2.79,220.0000,221.0000,+0.45,트레일(고점+1.8%),False
2026-07-01 20:10:15,TAIKO,1.82,221.0000,221.0000,+0.00,트레일(고점+1.8%),False
2026-07-01 20:12:40,TAIKO,1.75,224.0000,228.0000,+1.79,트레일(고점+3.1%),False
2026-07-01 20:19:31,TAIKO,1.70,233.0000,229.0000,-1.72,손절-1.5%,False
2026-07-01 20:20:32,TAIKO,2.55,225.0000,225.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 20:29:19,EDGE,1.75,118.0000,116.0000,-1.69,손절-1.5%,False
2026-07-01 20:32:12,TAIKO,1.65,224.0000,225.0000,+0.45,트레일(고점+1.8%),False
2026-07-01 20:40:24,SAFE,1.63,123.0000,123.0000,+0.00,타임아웃15분,False
2026-07-01 20:43:47,TAIKO,1.62,226.0000,220.0000,-2.65,손절-1.5%,False
2026-07-01 20:47:42,TAIKO,4.43,211.0000,212.0000,+0.47,트레일(고점+1.9%),True
2026-07-01 20:53:08,MOC,1.89,25.9600,25.9800,+0.08,트레일(고점+1.5%),False
2026-07-01 21:05:24,TAIKO,1.63,218.0000,224.0000,+2.75,트레일(고점+4.1%),False
2026-07-01 21:06:14,EDGE,1.75,115.0000,113.0000,-1.74,손절-1.5%,False
2026-07-01 21:12:11,AHT,1.72,1.4470,1.4480,+0.07,타임아웃15분,False
2026-07-01 21:13:18,TAIKO,1.65,219.0000,222.0000,+1.37,트레일(고점+2.7%),False
2026-07-01 21:15:38,TAIKO,1.56,223.0000,228.0000,+2.24,트레일(고점+3.6%),False
2026-07-01 21:17:23,TAIKO,3.33,228.0000,228.0000,+0.00,트레일(고점+1.3%),True
2026-07-01 21:18:02,TAIKO,2.46,230.0000,226.0000,-1.74,손절-1.5%,False
2026-07-01 21:21:10,TAIKO,2.55,227.0000,223.0000,-1.76,손절-1.5%,False
2026-07-01 21:21:41,EDGE,2.66,113.0000,113.0000,+0.00,타임아웃15분,False
2026-07-01 21:22:38,TAIKO,2.52,222.0000,223.0000,+0.45,트레일(고점+1.8%),False
2026-07-01 21:26:04,TAIKO,1.60,224.0000,224.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 21:33:48,BLEND,2.00,99.9300,101.0000,+1.07,트레일(고점+2.1%),False
2026-07-01 21:38:28,TAIKO,1.60,224.0000,227.0000,+1.34,트레일(고점+2.7%),False
2026-07-01 21:40:59,TAIKO,1.98,227.0000,227.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 21:46:02,EDGE,1.77,113.0000,114.0000,+0.88,타임아웃15분,False
2026-07-01 21:50:03,TAIKO,3.23,231.0000,232.0000,+0.43,트레일(고점+1.7%),True
2026-07-01 21:52:11,TAIKO,1.54,230.0000,226.0000,-1.74,손절-1.5%,False
2026-07-01 21:55:15,TAIKO,2.41,228.0000,232.0000,+1.75,트레일(고점+3.1%),False
2026-07-01 22:01:10,TAIKO,1.96,234.0000,230.0000,-1.71,손절-1.5%,False
2026-07-01 22:04:06,TAIKO,1.55,230.0000,226.0000,-1.74,손절-1.5%,False
2026-07-01 22:08:02,TAIKO,2.00,226.0000,222.0000,-1.77,손절-1.5%,False
2026-07-01 22:10:10,TAIKO,1.59,224.0000,226.0000,+0.89,트레일(고점+2.7%),False
2026-07-01 22:10:31,TAIKO,2.89,226.0000,226.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 22:19:04,IN,2.00,101.0000,99.0300,-1.95,손절-1.5%,False
2026-07-01 22:34:29,TAIKO,1.57,225.0000,226.0000,+0.44,트레일(고점+1.8%),False
2026-07-01 22:35:52,BLEND,1.98,99.6300,100.0000,+0.37,트레일(고점+1.4%),False
2026-07-01 22:45:07,TAIKO,2.63,222.0000,222.0000,+0.00,트레일(고점+1.4%),False
2026-07-01 22:48:39,TAIKO,1.63,219.0000,221.0000,+0.91,트레일(고점+2.7%),False
2026-07-01 22:58:49,TAIKO,2.06,223.0000,223.0000,+0.00,트레일(고점+1.3%),False
2026-07-01 23:02:04,EDGE,1.75,115.0000,115.0000,+0.00,타임아웃15분,False
2026-07-01 23:07:04,TAIKO,1.69,214.0000,210.0000,-1.87,손절-1.5%,False
2026-07-01 23:08:24,SAFE,1.59,126.0000,126.0000,+0.00,타임아웃15분,False
2026-07-01 23:29:58,TAIKO,1.74,206.0000,202.0000,-1.94,손절-1.5%,False
2026-07-02 00:09:32,TAIKO,1.76,207.0000,203.0000,-1.93,손절-1.5%,False
2026-07-02 00:19:27,TAIKO,2.19,203.0000,204.0000,+0.49,트레일(고점+2.0%),False
2026-07-02 01:02:44,TAIKO,2.76,198.0000,195.0000,-1.52,손절-1.5%,False
2026-07-02 01:07:34,TAIKO,1.78,192.0000,189.0000,-1.56,손절-1.5%,False
2026-07-02 01:08:56,EDGE,1.69,119.0000,115.0000,-3.36,손절-1.5%,False
2026-07-02 01:14:30,TAIKO,1.79,188.0000,189.0000,+0.53,트레일(고점+1.6%),False
2026-07-02 01:18:44,EDGE,2.63,113.0000,113.0000,+0.00,트레일(고점+1.8%),False
2026-07-02 01:26:11,TAIKO,1.75,190.0000,190.0000,+0.00,트레일(고점+1.1%),False
2026-07-02 01:46:41,TAIKO,2.30,187.0000,188.0000,+0.53,타임아웃15분,False
2026-07-02 01:51:19,TAIKO,1.73,189.0000,186.0000,-1.59,손절-1.5%,False
2026-07-02 01:52:56,IN,2.30,98.9000,100.0000,+1.11,트레일(고점+2.1%),False
2026-07-02 02:13:33,TAIKO,1.81,189.0000,186.0000,-1.59,손절-1.5%,False
2026-07-02 02:31:20,BLEND,1.51,99.0000,98.9700,-0.03,트레일(고점+1.0%),False
2026-07-02 02:40:07,TAIKO,1.73,195.0000,192.0000,-1.54,손절-1.5%,False
2026-07-02 03:16:24,HBAR,1.83,110.0000,110.0000,+0.00,타임아웃15분,False
2026-07-02 03:25:43,TAIKO,1.60,205.0000,201.0000,-1.95,손절-1.5%,False
2026-07-02 03:43:10,TAIKO,2.19,193.0000,193.0000,+0.00,트레일(고점+1.0%),False
2026-07-02 03:43:56,TAIKO,1.69,193.0000,194.0000,+0.52,트레일(고점+1.6%),False
2026-07-02 03:45:22,SLX,1.58,563.0000,594.0000,+5.51,트레일(고점+6.6%),False
2026-07-02 03:53:24,TAIKO,1.69,195.0000,198.0000,+1.54,트레일(고점+2.6%),False
2026-07-02 04:01:04,AHT,2.04,1.4570,1.4570,+0.00,타임아웃15분,False
2026-07-02 04:01:45,SLX,2.18,552.0000,578.0000,+4.71,트레일(고점+6.2%),False
2026-07-02 04:08:47,SLX,3.02,555.0000,577.0000,+3.96,트레일(고점+5.0%),True
2026-07-02 04:14:08,SLX,1.53,582.0000,570.0000,-2.06,손절-1.5%,False
2026-07-02 04:15:25,TAIKO,2.20,198.0000,201.0000,+1.52,트레일(고점+2.5%),False
2026-07-02 04:15:26,ENA,1.85,109.0000,108.0000,-0.92,타임아웃15분,False
2026-07-02 04:28:03,SLX,1.97,556.0000,565.0000,+1.62,트레일(고점+2.7%),False
2026-07-02 04:36:39,TAIKO,2.18,200.0000,197.0000,-1.50,손절-1.5%,False
2026-07-02 04:50:46,TAIKO,1.74,203.0000,203.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 04:57:23,TAIKO,1.65,206.0000,206.0000,+0.00,트레일(고점+1.9%),False
2026-07-02 05:07:43,SAFE,1.56,127.0000,126.0000,-0.79,타임아웃15분,False
2026-07-02 05:11:46,SLX,2.85,555.0000,564.0000,+1.62,트레일(고점+2.7%),False
2026-07-02 05:13:07,EDGE,1.75,113.0000,114.0000,+0.88,타임아웃15분,False
2026-07-02 05:23:19,TAIKO,2.12,202.0000,200.0000,-0.99,타임아웃15분,False
2026-07-02 05:41:40,TAIKO,1.69,199.0000,199.0000,+0.00,트레일(고점+1.0%),False
2026-07-02 05:44:18,TAIKO,1.70,200.0000,197.0000,-1.50,손절-1.5%,False
2026-07-02 06:08:39,TAIKO,2.23,207.0000,207.0000,+0.00,트레일(고점+1.4%),False
2026-07-02 06:33:05,TAIKO,1.61,226.0000,222.0000,-1.77,손절-1.5%,False
2026-07-02 06:36:25,TAIKO,1.67,224.0000,225.0000,+0.45,트레일(고점+1.8%),False
2026-07-02 06:45:51,TAIKO,1.53,242.0000,250.0000,+3.31,트레일(고점+4.5%),False
2026-07-02 07:05:16,TAIKO,2.10,289.0000,293.0000,+1.38,트레일(고점+2.4%),False
2026-07-02 07:06:00,TAIKO,4.31,295.0000,300.0000,+1.69,트레일(고점+2.7%),True
2026-07-02 07:23:37,TAIKO,1.79,303.0000,308.0000,+1.65,트레일(고점+3.0%),False
2026-07-02 07:26:59,TAIKO,2.09,309.0000,304.0000,-1.62,손절-1.5%,False
2026-07-02 07:29:42,EDGE,1.71,116.0000,117.0000,+0.86,타임아웃15분,False
2026-07-02 07:31:45,TAIKO,3.02,308.0000,303.0000,-1.62,손절-1.5%,True
2026-07-02 07:37:45,TAIKO,1.69,316.0000,316.0000,+0.00,트레일(고점+1.9%),False
2026-07-02 07:39:16,TAIKO,1.66,313.0000,313.0000,+0.00,트레일(고점+1.3%),False
2026-07-02 07:41:02,TAIKO,1.70,314.0000,309.0000,-1.59,손절-1.5%,False
2026-07-02 07:44:13,TAIKO,5.32,296.0000,297.0000,+0.34,트레일(고점+1.4%),True
2026-07-02 07:44:41,TAIKO,1.59,298.0000,293.0000,-1.68,손절-1.5%,False
2026-07-02 07:49:17,TAIKO,1.88,302.0000,296.0000,-1.99,손절-1.5%,False
2026-07-02 07:52:04,TAIKO,1.75,296.0000,297.0000,+0.34,트레일(고점+1.4%),False
2026-07-02 07:52:58,TAIKO,2.69,300.0000,302.0000,+0.67,트레일(고점+1.7%),False
2026-07-02 07:54:43,EDGE,1.72,116.0000,115.0000,-0.86,타임아웃15분,False
2026-07-02 07:56:07,TAIKO,1.72,308.0000,302.0000,-1.95,손절-1.5%,False
2026-07-02 07:59:55,TAIKO,2.07,304.0000,299.0000,-1.64,손절-1.5%,False
2026-07-02 08:04:34,TAIKO,2.85,307.0000,302.0000,-1.63,손절-1.5%,False
2026-07-02 08:09:30,AGLD,3.51,257.0000,257.0000,+0.00,타임아웃15분,True
2026-07-02 08:12:27,EDGE,2.61,114.0000,116.0000,+1.75,타임아웃15분,False
2026-07-02 08:21:38,TAIKO,1.69,305.0000,305.0000,+0.00,타임아웃15분,False
2026-07-02 08:27:52,TAIKO,2.14,305.0000,327.0000,+7.21,트레일(고점+8.5%),False
2026-07-02 08:30:12,TAIKO,2.77,325.0000,325.0000,+0.00,트레일(고점+2.8%),False
2026-07-02 08:34:46,TAIKO,3.36,324.0000,329.0000,+1.54,트레일(고점+2.8%),True
2026-07-02 08:39:43,SAFE,1.52,131.0000,132.0000,+0.76,타임아웃15분,False
2026-07-02 08:50:02,TAIKO,1.91,324.0000,325.0000,+0.31,트레일(고점+1.5%),False
2026-07-02 08:59:31,TAIKO,2.84,322.0000,328.0000,+1.86,트레일(고점+3.1%),False
2026-07-02 09:05:23,EDGE,1.67,119.0000,117.0000,-1.68,손절-1.5%,False
2026-07-02 09:06:29,TAIKO,2.16,326.0000,321.0000,-1.53,손절-1.5%,False
2026-07-02 09:11:28,TAIKO,1.58,322.0000,315.0000,-2.17,손절-1.5%,False
2026-07-02 09:14:58,TAIKO,2.48,319.0000,321.0000,+0.63,트레일(고점+1.9%),False
2026-07-02 09:17:13,SLX,1.60,765.0000,765.0000,+0.00,트레일(고점+1.7%),False
2026-07-02 09:17:43,TAIKO,3.15,313.0000,305.0000,-2.56,손절-1.5%,True
2026-07-02 09:18:11,TAIKO,4.11,305.0000,314.0000,+2.95,트레일(고점+4.3%),True
2026-07-02 09:20:12,BLEND,1.98,101.0000,102.0000,+0.99,타임아웃15분,False
2026-07-02 09:21:24,MOC,1.86,26.4500,27.2200,+2.91,트레일(고점+4.0%),False
2026-07-02 09:22:01,TAIKO,3.43,311.0000,313.0000,+0.64,트레일(고점+1.9%),True
2026-07-02 09:23:43,TAIKO,1.95,312.0000,306.0000,-1.92,손절-1.5%,False
2026-07-02 09:28:37,TAIKO,2.25,303.0000,304.0000,+0.33,트레일(고점+1.7%),False
2026-07-02 09:31:48,EDGE,1.74,116.0000,119.0000,+2.59,트레일(고점+5.2%),False
2026-07-02 09:35:09,TAIKO,1.87,312.0000,312.0000,+0.00,트레일(고점+1.3%),False
2026-07-02 09:37:34,TAIKO,3.14,309.0000,318.0000,+2.91,트레일(고점+4.2%),True
2026-07-02 09:37:52,EDGE,1.61,122.0000,124.0000,+1.64,트레일(고점+3.3%),False
2026-07-02 09:41:52,EDGE,1.63,124.0000,122.0000,-1.61,손절-1.5%,False
2026-07-02 09:44:04,TAIKO,1.54,312.0000,312.0000,+0.00,트레일(고점+1.3%),False
2026-07-02 09:44:24,MOC,2.02,27.0000,27.8200,+3.04,트레일(고점+4.7%),False
2026-07-02 09:45:30,SLX,2.30,764.0000,752.0000,-1.57,손절-1.5%,False
2026-07-02 09:45:37,TAIKO,1.89,313.0000,312.0000,-0.32,트레일(고점+1.3%),False
2026-07-02 09:46:41,TAIKO,3.07,312.0000,312.0000,+0.00,트레일(고점+1.3%),True
2026-07-02 09:50:03,TAIKO,1.83,309.0000,310.0000,+0.32,트레일(고점+1.6%),False
2026-07-02 09:56:02,TAIKO,2.15,315.0000,309.0000,-1.90,손절-1.5%,False
2026-07-02 10:00:16,TAIKO,1.91,312.0000,307.0000,-1.60,손절-1.5%,False
2026-07-02 10:00:52,EDGE,1.64,124.0000,122.0000,-1.61,손절-1.5%,False
2026-07-02 10:02:10,RE,1.76,897.0000,909.0000,+1.34,트레일(고점+2.5%),False
2026-07-02 10:04:19,TAIKO,1.90,310.0000,307.0000,-0.97,트레일(고점+1.3%),False
2026-07-02 10:05:16,TAIKO,3.16,307.0000,308.0000,+0.33,트레일(고점+1.6%),True
2026-07-02 10:05:23,TAIKO,1.85,308.0000,302.0000,-1.95,손절-1.5%,False
2026-07-02 10:07:35,TAIKO,1.53,299.0000,301.0000,+0.67,트레일(고점+1.7%),False
2026-07-02 10:12:19,TAIKO,2.20,305.0000,300.0000,-1.64,손절-1.5%,False
2026-07-02 10:18:09,MOC,1.78,27.6200,27.6600,+0.14,트레일(고점+1.3%),False
2026-07-02 10:19:09,TAIKO,2.87,296.0000,296.0000,+0.00,트레일(고점+1.0%),False
2026-07-02 10:20:44,EDGE,1.64,122.0000,120.0000,-1.64,손절-1.5%,False
2026-07-02 10:32:03,TAIKO,1.96,294.0000,289.0000,-1.70,손절-1.5%,False
2026-07-02 10:34:47,MOC,1.83,27.1300,26.6000,-1.95,손절-1.5%,False
2026-07-02 10:36:43,EDGE,2.50,119.0000,121.0000,+1.68,트레일(고점+3.4%),False
2026-07-02 10:37:38,SLX,3.26,703.0000,720.0000,+2.42,트레일(고점+3.7%),True
2026-07-02 10:39:07,ENA,1.83,111.0000,112.0000,+0.90,타임아웃15분,False
2026-07-02 10:44:31,TAIKO,2.55,306.0000,300.0000,-1.96,손절-1.5%,False
2026-07-02 10:47:29,TAIKO,1.86,303.0000,298.0000,-1.65,손절-1.5%,False
2026-07-02 10:55:47,TAIKO,1.50,308.0000,314.0000,+1.95,트레일(고점+3.2%),False
2026-07-02 10:58:32,TAIKO,2.76,314.0000,309.0000,-1.59,손절-1.5%,False
2026-07-02 11:12:19,TAIKO,1.85,308.0000,309.0000,+0.32,트레일(고점+1.6%),False
2026-07-02 11:17:10,HBAR,1.82,111.0000,111.0000,+0.00,타임아웃15분,False
2026-07-02 11:29:48,TAIKO,2.85,305.0000,300.0000,-1.64,손절-1.5%,False
2026-07-02 11:37:20,TAIKO,1.84,302.0000,302.0000,+0.00,트레일(고점+1.7%),False
2026-07-02 11:48:37,TAIKO,1.71,308.0000,301.0000,-2.27,손절-1.5%,False
2026-07-02 11:55:52,EDGE,1.64,123.0000,122.0000,-0.81,타임아웃15분,False
