entry_date,exit_date,symbol,coin,entry_price,exit_price,mom_pct_at_entry,notional_usdt,pnl_pct,pnl_usdt,reason,hold_days,mfe_pct,mae_pct
2025-02-15,2025-02-16,SUSDT,S,800.0,777.0,-1.23,30.0,-2.875,-0.8625,랭크아웃(Top3이탈),1,0.0,-2.88
2025-02-14,2025-02-17,JTOUSDT,JTO,4829.0,4392.0,14.3,30.0,-9.0495,-2.7148,랭크아웃(Top3이탈),3,0.0,-9.05
2025-02-16,2025-02-17,GLMUSDT,GLM,529.0,490.0,6.87,30.0,-7.3724,-2.2117,랭크아웃(Top3이탈),1,0.0,-7.37
2025-02-17,2025-02-20,WAVESUSDT,WAVES,2479.0,2557.0,7.69,30.0,3.1464,0.9439,랭크아웃(Top3이탈),3,7.3,-0.0
2025-02-10,2025-02-22,BELUSDT,BEL,1403.0,1325.0,80.1,30.0,-5.5595,-1.6679,랭크아웃(Top3이탈),12,0.29,-10.98
2025-02-22,2025-02-23,WAVESUSDT,WAVES,2505.0,2510.0,10.99,30.0,0.1996,0.0599,랭크아웃(Top3이탈),1,0.2,-0.0
2025-02-17,2025-02-24,SUSDT,S,900.0,1191.0,26.05,30.0,32.3333,9.7,트레일(최고47%->32%),7,47.11,-2.11
2025-02-23,2025-02-24,ZRCUSDT,ZRC,96.5,91.1,42.06,30.0,-5.5959,-1.6788,랭크아웃(Top3이탈),1,0.0,-5.6
2025-02-24,2025-02-25,WAVESUSDT,WAVES,2375.0,2093.0,18.93,30.0,-11.8737,-3.5621,랭크아웃(Top3이탈),1,0.0,-11.87
2025-02-20,2025-02-26,SUNDOGUSDT,SUNDOG,100.0,77.69,20.29,30.0,-22.31,-6.693,스탑-20%,6,10.0,-22.31
2025-02-25,2025-02-27,VANAUSDT,VANA,12770.0,12670.0,27.76,30.0,-0.7831,-0.2349,랭크아웃(Top3이탈),2,0.0,-0.78
2025-02-27,2025-03-02,GLMUSDT,GLM,555.0,504.0,43.41,30.0,-9.1892,-2.7568,랭크아웃(Top3이탈),3,0.0,-9.19
2025-03-02,2025-03-03,VANAUSDT,VANA,12870.0,11170.0,37.13,30.0,-13.209,-3.9627,랭크아웃(Top3이탈),1,0.0,-13.21
2025-02-24,2025-03-04,SUSDT,S,1191.0,780.0,72.86,30.0,-34.5088,-10.3526,스탑-20%,8,0.0,-34.51
2025-03-03,2025-03-04,GLMUSDT,GLM,475.0,467.0,21.17,30.0,-1.6842,-0.5053,랭크아웃(Top3이탈),1,0.0,-1.68
2025-03-04,2025-03-05,REQUSDT,REQ,174.0,168.0,24.29,30.0,-3.4483,-1.0345,랭크아웃(Top3이탈),1,0.0,-3.45
2025-03-04,2025-03-05,SOLVUSDT,SOLV,64.5,62.28,23.47,30.0,-3.4419,-1.0326,랭크아웃(Top3이탈),1,0.0,-3.44
2025-03-05,2025-03-06,ADAUSDT,ADA,1424.0,1366.0,20.58,30.0,-4.073,-1.2219,랭크아웃(Top3이탈),1,0.0,-4.07
2025-03-06,2025-03-07,REQUSDT,REQ,176.0,169.0,15.03,30.0,-3.9773,-1.1932,랭크아웃(Top3이탈),1,0.0,-3.98
2025-03-07,2025-03-09,SOLVUSDT,SOLV,68.58,55.74,31.45,30.0,-18.7227,-5.6168,랭크아웃(Top3이탈),2,0.0,-18.72
2025-03-09,2025-03-10,REQUSDT,REQ,177.0,164.0,14.94,30.0,-7.3446,-2.2034,랭크아웃(Top3이탈),1,0.0,-7.34
2025-02-26,2025-03-11,SUNDOGUSDT,SUNDOG,77.69,65.27,47.56,30.0,-15.9866,-4.796,랭크아웃(Top3이탈),13,5.86,-15.99
2025-03-11,2025-03-12,SOLVUSDT,SOLV,57.24,61.84,23.63,30.0,8.0363,2.4109,랭크아웃(Top3이탈),1,8.04,-0.0
2025-03-05,2025-03-13,IPUSDT,IP,8000.0,8590.0,133.85,30.0,7.375,2.2125,랭크아웃(Top3이탈),8,9.81,-10.75
2025-03-12,2025-03-13,KAITOUSDT,KAITO,1947.0,2100.0,42.43,30.0,7.8582,2.3575,랭크아웃(Top3이탈),1,7.86,-0.0
2025-03-13,2025-03-14,SOLVUSDT,SOLV,76.8,65.91,44.23,30.0,-14.1797,-4.2539,랭크아웃(Top3이탈),1,0.0,-14.18
2025-03-13,2025-03-16,GRNDUSDT,GRND,85.34,88.28,24.75,30.0,3.445,1.0335,랭크아웃(Top3이탈),3,4.94,-0.0
2025-03-14,2025-03-17,IPUSDT,IP,8695.0,7895.0,30.56,30.0,-9.2007,-2.7602,랭크아웃(Top3이탈),3,0.0,-9.2
2025-03-10,2025-03-18,LAYERUSDT,LAYER,1279.0,1488.0,36.06,30.0,16.3409,4.9023,트레일(최고40%->16%),8,39.72,-0.0
2025-03-16,2025-03-18,A8USDT,A8,370.0,250.0,59.48,30.0,-32.4324,-9.7297,스탑-20%,2,0.0,-32.43
2025-03-18,2025-03-19,LAYERUSDT,LAYER,1488.0,1359.0,36.76,30.0,-8.6694,-2.6008,랭크아웃(Top3이탈),1,0.0,-8.67
2025-03-17,2025-03-20,GRNDUSDT,GRND,86.06,80.6,34.51,30.0,-6.3444,-1.9033,랭크아웃(Top3이탈),3,4.44,-9.96
2025-03-18,2025-03-20,FANCUSDT,FANC,7.817,8.212,21.46,30.0,5.0531,1.5159,랭크아웃(Top3이탈),2,5.05,-0.0
2025-03-19,2025-03-21,RSS3USDT,RSS3,116.0,104.0,33.98,30.0,-10.3448,-3.1034,랭크아웃(Top3이탈),2,4.31,-10.34
2025-03-20,2025-03-22,SUNDOGUSDT,SUNDOG,97.13,85.87,39.27,30.0,-11.5927,-3.4778,랭크아웃(Top3이탈),2,0.0,-11.59
2025-03-20,2025-03-23,LAYERUSDT,LAYER,1514.0,1496.0,33.51,30.0,-1.1889,-0.3567,랭크아웃(Top3이탈),3,18.23,-1.19
2025-03-22,2025-03-25,RSS3USDT,RSS3,117.0,98.09,41.34,30.0,-16.1624,-4.8487,랭크아웃(Top3이탈),3,0.0,-16.16
2025-03-23,2025-03-25,SUNDOGUSDT,SUNDOG,86.19,85.02,23.13,30.0,-1.3575,-0.4072,랭크아웃(Top3이탈),2,5.28,-1.36
2025-03-25,2025-03-26,PLUMEUSDT,PLUME,300.0,266.0,40.85,30.0,-11.3333,-3.4,랭크아웃(Top3이탈),1,0.0,-11.33
2025-03-26,2025-03-27,SWELLUSDT,SWELL,27.77,21.03,59.6,30.0,-24.2708,-7.2812,스탑-20%,1,0.0,-24.27
2025-03-27,2025-03-28,SAFEUSDT,SAFE,998.0,851.0,40.37,30.0,-14.7295,-4.4188,랭크아웃(Top3이탈),1,0.0,-14.73
2025-03-28,2025-03-30,CARVUSDT,CARV,710.0,588.0,43.43,30.0,-17.1831,-5.1549,랭크아웃(Top3이탈),2,0.0,-17.18
2025-03-25,2025-04-02,LAYERUSDT,LAYER,2110.0,2082.0,58.65,30.0,-1.327,-0.3981,랭크아웃(Top3이탈),8,6.82,-10.9
2025-03-30,2025-04-03,SAFEUSDT,SAFE,820.0,744.0,37.35,30.0,-9.2683,-2.7805,랭크아웃(Top3이탈),4,9.27,-9.27
2025-04-02,2025-04-04,CARVUSDT,CARV,587.0,554.0,34.02,30.0,-5.6218,-1.6865,랭크아웃(Top3이탈),2,0.0,-7.33
2025-04-03,2025-04-04,PLUMEUSDT,PLUME,257.0,272.0,22.97,30.0,5.8366,1.751,랭크아웃(Top3이탈),1,5.84,-0.0
2025-04-04,2025-04-07,CRTSUSDT,CRTS,0.4328,0.4814,67.23,30.0,11.2292,3.3688,트레일(최고27%->11%),3,26.92,-0.0
2025-03-21,2025-04-10,FANCUSDT,FANC,8.623,9.763,35.77,30.0,13.2205,3.9661,랭크아웃(Top3이탈),20,19.1,-0.0
2025-04-10,2025-04-12,XCNUSDT,XCN,21.1,28.68,23.61,30.0,35.9242,10.7773,트레일(최고56%->36%),2,56.07,-0.0
2025-04-07,2025-04-15,CRTSUSDT,CRTS,0.4814,0.3705,71.99,30.0,-23.037,-6.9111,스탑-20%,8,0.79,-23.04
